TAG	TEXT	COMMENT	AUDIOFILE
VO_BOSS_HAN_Male_Ogre_BC_1_2nd_Turn_Start_01	Gadgetzan belongs to the Goons!		test
VO_BOSS_HAN_Male_Ogre_BC_1_2nd_Turn_Start_02	That's nice and everything, but Gadgetzan belongs to the Goons.		test
VO_BOSS_HAN_Male_Ogre_BC_1_Fill1_01	Ehh, take your potions and stuff 'em!		test
VO_BOSS_HAN_Male_Ogre_BC_1_Fill2_01	Hey Cho, get the goons. This troll needs a lesson.	test
VO_BOSS_HAN_Male_Ogre_BC_1_Goons_Win_01	Sorry Kazakus, it's just business.		test
VO_BOSS_HAN_Male_Ogre_BC_1_Goons_Winning_01	Aw, you look like you had an accident, Kazakus!		test
VO_BOSS_HAN_Male_Ogre_BC_1_Kabal_Win_02	We're... not... done here... Kazakus....		test
VO_BOSS_HAN_Male_Ogre_BC_1_Kabal_Winning_02	Heh, not bad old man.		test
VO_BOSS_HAN_Male_Ogre_BC_1_Potion1_01	Ya know, I never did like potions.		test
VO_BOSS_HAN_Male_Ogre_BC_1_Potion2_01	Doh, watch where you're throwin' that!		test
VO_BOSS_HAN_Male_Ogre_BC_2_1st_Turn_Start_01	Gadgetzan is ours. Beat it, pipsqueak!		test
VO_BOSS_HAN_Male_Ogre_BC_2_1st_Turn_Start_04	Yea? Well us Grimy Goons might have a few things to say about that.		test
VO_BOSS_HAN_Male_Ogre_BC_2_Jade_Golem2_01	I'm gettin' real tired of these Jade fellas.		test
VO_BOSS_HAN_Male_Ogre_BC_2_Fill1_01	I don't like that look, Aya....		test
VO_BOSS_HAN_Male_Ogre_BC_2_Goons_Win_01	Take a break, Aya.  Heheh, it'll be good for ya.		test
VO_BOSS_HAN_Male_Ogre_BC_2_Goons_Winning_01	Perhaps you should rethink your position.		test
VO_BOSS_HAN_Male_Ogre_BC_2_Lotus_Win_01	*Gah* Gadgetzan will be ours....		test
VO_BOSS_HAN_Male_Ogre_BC_2_Lotus_Winning_01	Somebody get this kid outta here!		test
VO_BOSS_HAN_Male_Ogre_Concede_01	This is all your fault, ya know?		test
VO_BOSS_HAN_Male_Ogre_Greetings_01	Welcome to Gadgetzan, kid.		test
VO_BOSS_HAN_Male_Ogre_INTRO_PACK_OPEN_7	Hey hey hey! Who's that handsome fella'?		test
VO_BOSS_HAN_Male_Ogre_Oops_01	That ain't good.		test
VO_BOSS_HAN_Male_Ogre_START_01	Yous are on our turf now!		test
VO_BOSS_HAN_Male_Ogre_Thanks_01	You have done a great service.	test
VO_BOSS_HAN_Male_Ogre_Threaten_01	You oughtn't refuse.		test
VO_BOSS_HAN_Male_Ogre_Well_Played_02	Gotta tell ya, I'm impressed kid.		test
VO_BOSS_HAN_Male_Ogre_WOW_01	Not bad!		test

VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_01	Ahhh, so refreshing....		test
VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_02	Take this!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_04	Drink deeply....		test
VO_BOSS_KAZAKUS_Male_Troll_BC_0_Potion_05	How does this taste?		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_1st_Turn_Start_01	Gadgetzan will be mine, Han'Cho!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_2nd_Turn_Start_01	The Kabal are everywhere! Gadgetzan bows to us!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_Fill1_01	My Kabal controls unlimited power!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_Goons_Win_01	I will return... more powerful than ever before!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_Goons_Winning_01	You will suffer, Han'Cho....		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_Kabal_Win_01	Yes.  We are.		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_Kabal_Winning_01	Your fate draws close, Han'Cho.		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_1st_Turn_Start_01	Hehehe. You'll have to vanquish me to get it....		test	
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Fill1_01	DO NOT CALL ME THAT! ARROGANT GIRL!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Fill2_01	Bow before the Kabal's might!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Kabal_Winning_01	Heheh, you're looking a little weary, girl.		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Kabal_Winning_02	What!? You insolent child! I will be your DOOM!	test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Kabal_Wins_01	Hahah!  Another foe falls before the might of the Kabal!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Lotus_Winning_01	Cheeky brat!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Lotus_Wins_01	Foolish girl. This is not over....		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Jade_Golem2_01	Arrogant girl! You dare mock the most powerful leader in Gadgetzan?		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Jade_Golem3_01	Insolent girl! I've had enough of this golem nonsense!		test
VO_BOSS_KAZAKUS_Male_Troll_BC_3_Potion1_01	Feel the fury of the Kabal's potions.		test
VO_BOSS_KAZAKUS_Male_Troll_BC_1_Arms_Dealing1_01	Hm. Typical Goons cowardice. QUIT HIDING IN THE HAND!		test
VO_BOSS_KAZAKUS_Male_Troll_Concede_01	These streets... are mine.		test
VO_BOSS_KAZAKUS_Male_Troll_Greetings_02	Greetings, fools.	test
VO_BOSS_KAZAKUS_Male_Troll_Oops_01	A miscalculation.		test
VO_BOSS_KAZAKUS_Male_Troll_START_01	The mana calls.		test
VO_BOSS_KAZAKUS_Male_Troll_Thanks_01	Much appreciated, peon.		test
VO_BOSS_KAZAKUS_Male_Troll_Threaten_01	I CONTROL GADGETZAN!		test
VO_BOSS_KAZAKUS_Male_Troll_Well_Played_02	You have much potential		test
VO_BOSS_KAZAKUS_Male_Troll_Wow_01	Such power!		test
VO_BOSS_KAZAKUS_Male_Troll_Mirror_Start_01	You have some skill.		test'

VO_LichKing_Male_Human_PrologueBossCoin_01	Come, champion! I will annihilate you and disenchant you for Arcane Dust!
VO_LichKing_Male_Human_PrologueBossCoin_02	I built this hideous bone amalgamation from the grisly remains of my duplicate cards. 
VO_LichKing_Male_Human_PrologueBossCoin_03	Deathbringer Saurfang was my first Legendary minion. I built this whole adventure around him.
VO_LichKing_Male_Human_PrologueBossCoin_04	This is Lady Deathwhisper. Before she got nerfed!
VO_LichKing_Male_Human_PrologueBossCoin_05	Professor Putricide is my card draw engine. But all he draws is “Gas.” I really dislike him.
VO_LichKing_Male_Human_PrologueBossCoin_07	Lana’thel!! There are TEETH MARKS in my CARDS! I told you to put them in SLEEVES! 
VO_LichKing_Male_Human_PrologueBossCoin_08	Sindragosa is my finisher! Stay away! You can not have her!
VO_LichKing_Male_Human_PrologueBossCoin_09	You will beg for my mercy. You will press the “concede” button, and I will deny you.
VO_LichKing_Male_Human_PrologueBossCoin_11	Look at your hand, champion. Look at what you’ve become. Are we really so different, you and I? 
VO_LichKing_Male_Human_PrologueBossCoin_12	Now I stand, a lion before lambs… and they do not fear.
VO_LichKing_Male_Human_ExpansionIntro_02	Icecrown! Come for the terrible power. Stay... because you’re dead.
VO_LichKing_Male_Human_LowerCitadelUnlock_01	Icecrown Citadel! A collection of my most hideous minions, crafted not with dust… but with HATE.
VO_LichKing_Male_Human_UpperReachesLock_01	You seek to turn my power against me? Hold fast while I net-deck something that will forever shroud this world in darkness.
VO_LichKing_Male_Human_UpperReachesUnlock_01	You seek to turn my own power against me? Do you know how many times I’ve ranked Legend?
VO_LichKing_Male_Human_FinaleLock_01	You will NEVER defeat me! Not while this wing is locked, at least.
VO_LichKing_Male_Human_FinaleUnlock_03	Shall I lay down Frostmourne and throw myself at your mercy? Spoiler: I will NOT.
VO_LichKing_Male_Human_FinaleFirstVictory_01	Impossible… Impossible… What do you say, best of nine?

VO_ICC01_Jaina_Female_Human_PostDeath_02	We must… resist…
VO_ICC01_Jaina_Female_Human_JainaDKIntro_05	I hear the whispers… of the dead…
VO_ICC01_LichKing_Male_Human_EndOfTurn2_01	Hahaha – THAT’s my opener!
VO_ICC01_LichKing_Male_Human_EndOfTurn2_02	This isn’t even my aggressive deck. 
VO_ICC01_LichKing_Male_Human_PlaysFrostmourne_01	Your ranking will suffer.
VO_ICC01_LichKing_Male_Human_JainaDKIntro_01	Rise up, mage. Your work is not complete. 
VO_ICC01_LichKing_Male_Human_JainaDKIntro_02	Join me. The living will tremble and the dead will obey.
VO_ICC01_LichKing_Male_Human_JainaDKIntro_03	Your enemies will fear you more than death itself…
VO_ICC01_LichKing_Male_Human_Idle_01	Go ahead. End your turn, so that I can end you!
VO_ICC01_LichKing_Male_Human_Intro_01	Choose your cards carefully. You have been dealt your last.
VO_ICC01_LichKing_Male_Human_Turn1_01	My cards are so good…
VO_ICC01_LichKing_Male_Human_Turn11_01	My hordes of undead are yours to command.
VO_ICC01_LichKing_Male_Human_Turn13_01	Make them suffer.
VO_ICC01_LichKing_Male_Human_Turn15_01	Mercy is for the weak.
VO_ICC01_LichKing_Male_Human_Turn2_02	Behold my power.
VO_ICC01_LichKing_Male_Human_Turn4_01	None can save you.
VO_ICC01_LichKing_Male_Human_Turn4_02	My power is absolute.
VO_ICC01_LichKing_Male_Human_Turn5_01	None can resist me.
VO_ICC01_LichKing_Male_Human_Turn5_02	You, too, will serve. 
VO_ICC01_Tirion_Male_Human_EndOfTurn4_01	Hold fast, champion! 
VO_ICC01_Tirion_Male_Human_EndOfTurn4_02	I have faith that providence will deliver great power to you in your time of need.
VO_ICC01_Tirion_Male_Human_EndOfTurn4_03	Have faith that providence will deliver in your time of need.
VO_ICC01_Tirion_Male_Human_JainaDKintro_05	What is this? What have you become!?
VO_ICC01_Tirion_Male_Human_TerribleTank_01	Why aren't you taunting?
VO_ICC01_Tirion_Male_Human_AFKay_01	Pay attention! 
VO_ICC01_Tirion_Male_Human_PauseDeath_02	Stay your hand!
VO_ICC01_Tirion_Male_Human_PostDeath_01	Hero, your will is your own. Turn against the Lich King’s call! 
VO_ICC01_Tirion_Male_Human_Turn2_01	Have no fear, champion! We are on our way.
VO_ICC01_Tirion_Male_Human_Turn3_01	We’re almost there! How are things going? Good?
VO_ICC01_Tirion_Male_Human_Turn6_01	Champion, we’re just about ready to-
VO_ICC01_Tirion_Male_Human_Turn6_02	What!?
VO_ICC01_Tirion_Male_Human_Turn8_01	You face the finest adventurers of Azeroth!
VO_ICC01_Tirion_Male_Human_Flavor01_01	I’m going to need some better adventurers…
VO_ICC01_Tirion_Male_Human_Flavor02_01	Jaina, you’ve become a monster!
VO_ICC01_Tirion_Male_Human_Flavor03_01	The Lich King will pay for this atrocity! 
VO_ICC01_Jaina_Female_Human_DrawsRager_01	Are you serious right now!?
VO_ICC01_LichKing_Male_Human_JainaDKintro_06	Now, champion, clear this worthless trash from my doorstep.
VO_ICC01_LichKing_Male_Human_EmoteResponse_01	Your pleas for mercy ring hollow.
VO_ICC01_Tirion_Male_Human_EmoteResponse_02	I don’t even know you anymore!

VO_ICC04_Sindragosa_Female_Dragon_Intro_01	You are a fool to come to this place!
VO_ICC04_Sindragosa_Female_Dragon_PlayerPlaysMinion_02	Choose your victims with care. The cold hand of death will claim you all. 
VO_ICC04_LichKing_Male_Human_BreathNoMinion_01	What, no minions for Sindragosa to freeze? That’s cold.
VO_ICC04_Sindragosa_Female_Dragon_BreathNoRoomLeft_01	You have no more minions to hide behind.
VO_ICC04_LichKing_Male_Human_Turn5_01	You may be wondering, “How do I get rid of these ice blocks?”
VO_ICC04_LichKing_Male_Human_Turn5_02	The answer is: You can’t!
VO_ICC04_Sindragosa_Female_Dragon_UnchainedMagic_02	Your pathetic magic betrays you!
VO_ICC04_Sindragosa_Female_Dragon_UnchainedMagic_04	Suffer!
VO_ICC04_Sindragosa_Female_Dragon_SecondBreath_01	Feel my master’s limitless power and despair.
VO_ICC04_Sindragosa_Female_Dragon_Death_01	Roaaaaarr!
VO_ICC04_LichKing_Male_Human_Win_02	THIS ENTIRE DECK MUST BE PURGED! 
VO_ICC04_LichKing_Male_Human_Lose_01	Your frozen remains will serve as a warning to the others…
VO_ICC04_Sindragosa_Female_Dragon_EmoteResponse_01	I tire of these games!
VO_ICC04_Sindragosa_Female_Dragon_LichKing_01	I have been betrayed!
VO_ICC04_Sindragosa_Female_Dragon_TransformDK_01	I serve only one master!
VO_ICC04_Sindragosa_Female_Dragon_Sindragosa_01	Our pathetic magic betrays us!
VO_ICC04_Sindragosa_Female_Dragon_Sindragosa_02	Our pathetic magic betrays us!
VO_ICC04_Sindragosa_Female_Dragon_Bounce_01	Bring it back!
VO_ICC04_Sindragosa_Female_Dragon_Malygos_01	Malygos… my old love!

VO_ICC_841_Female_Sanlayn_Death_02	But we were getting along so well!   
VO_ICC05_Lanathel_Female_Sanlayn_Intro_01	You have made an… unwise… decision.
VO_ICC05_Lanathel_Female_Sanlayn_BossBite_01	Know my hunger!
VO_ICC05_Lanathel_Female_Sanlayn_BiteReminder_01	Are you forgetting something? The thirst burns in your veins!
VO_ICC05_Lanathel_Female_Sanlayn_BiteReminderAcolyte_01	Do not hesitate. Feed! Feed on the sleeping ones!
VO_ICC05_Lanathel_Female_Sanlayn_PlayerBiteAcolyte_01	Oh the delicious irony! 
VO_ICC05_Lanathel_Female_Sanlayn_BloodEssence_01	It’s getting too crowded in here.
VO_ICC05_Lanathel_Female_Sanlayn_BloodEssence_02	You didn’t have plans for those, did you?
VO_ICC05_Lanathel_Female_Sanlayn_BloodEssence_03	Let’s mix things up, hmm?
VO_ICC05_Lanathel_Female_Sanlayn_Turn3_01	Why not feed on one of MY minions?
VO_ICC05_Lanathel_Female_Sanlayn_Turn3_02	They’re dormant… And delicious… and covered in gravy! 
VO_ICC05_LichKing_Male_Human_BossBite_02	Ah yes, the bite of the San’layn.
VO_ICC05_LichKing_Male_Human_BossBite_03	Beware the terrible hunger. Each turn you must feed!
VO_ICC05_Lanathel_Female_Sanlayn_Wounded_01	Really? Is that all you’ve got?
VO_ICC05_LichKing_Male_Human_Win_01	Lana'thel… It is fortunate you cannot lose stars at your rank.
VO_ICC05_LichKing_Male_Human_Lose_01	Are you afraid to bite your own minions? This is Icecrown. Not NICEcrown! 
VO_ICC05_Lanathel_Female_Sanlayn_EmoteResponse_01	Are you… flirting with me?
VO_ICC05_Lanathel_Female_Sanlayn_LichKing_01	You…!
VO_ICC05_LichKing_Male_Human_LichKing_02	This boss bites.
VO_ICC05_Lanathel_Female_Sanlayn_TransformDK_01	Oh I knew I liked you.
VO_ICC05_Lanathel_Female_Sanlayn_BiteOoze_01	Ohhh you put your MOUTH on that?
VO_ICC05_Lanathel_Female_Sanlayn_BiteSpikes_01	Biting that HAD to hurt.
VO_ICC05_Lanathel_Female_Sanlayn_BiteShell_01	Don’t chip a tooth.
VO_ICC05_Lanathel_Female_Sanlayn_BitePoisonous_01	Be sure to spit out the poison when you’re done.
VO_ICC05_Lanathel_Female_Sanlayn_BloodPrince_01	Betrayer! Turn in your fangs!
VO_ICC05_Lanathel_Female_Sanlayn_PlayerBloodBite_01	You are too late. I am already lost!
VO_PrinceKeleseth_Male_Vampire_ResponseLanaThel_01	My Queen!
VO_PrinceTaldaram_Male_Vampire_ResponseLanaThel_01	My Queen... I thirst.
VO_PrinceValanar_Male_Vampire_ResponseLanaThel_01	Queen Lana'thel.

VO_ICC10_Deathwhisper_Female_Lich_HeroPowerInitial_01	Death calls to you…
VO_ICC10_Deathwhisper_Female_Lich_Intro_01	What is this disturbance? My work here is not complete.
VO_ICC10_Deathwhisper_Female_Lich_HeroPower_01	The living are so very weak…
VO_ICC10_Deathwhisper_Female_Lich_HeroPower_02	Your flesh is a curse…
VO_ICC10_Deathwhisper_Female_Lich_HeroPower_03	Do you grasp the futility of your actions?
VO_ICC10_Deathwhisper_Female_Lich_HeroPower_04	Darkness embraces you…
VO_ICC10_Deathwhisper_Female_Lich_DamageByValithria_01	Argh..
VO_ICC10_LichKing_Male_Human_DamageByValithria_02	That dragon will undo all we’ve wrought! Destroy it, Deathwhisper!
VO_ICC10_LichKing_Male_Human_Wounded_01	Stop toying with them and finish this, Deathwhisper.
VO_ICC10_LichKing_Male_Human_Wounded_02	Why isn’t Arcane Explosion in your deck!?
VO_ICC10_Deathwhisper_Female_Lich_Death_01	Impossible….!
VO_ICC10_LichKing_Male_Human_Turn2_01	Deathwhisper! I told you to finish off that dragon.
VO_ICC10_LichKing_Male_Human_Turn2_02	For the leader of a death cult you’re taking your sweet time.
VO_ICC10_LichKing_Male_Human_Win_01	Your deck has failed me, Deathwhisper. Be content that your defeat was quick.
VO_ICC10_LichKing_Male_Human_Lose_01	Once more. With healing!
VO_ICC10_Deathwhisper_Female_Lich_EmoteResponse_01	Was that a threat?
VO_ICC10_Deathwhisper_Female_Lich_Equality_01	That is not the good idea you think it is.
VO_ICC10_Deathwhisper_Female_Lich_LichKing_01	Master I – please – I’m killing them as fast as I can!
VO_ICC10_Deathwhisper_Female_Lich_DKTransform_01	Ah! You, too, have tasted the master’s power…
VO_ICC10_Deathwhisper_Female_Lich_ValithriaResurrect_01	I don’t like this game anymore.
VO_ICC10_Deathwhisper_Female_Lich_PlayerPlaysEnrage_01	Your minions are gluttons for punishment!
VO_ICC10_Deathwhisper_Female_Lich_StoneskinGargoyle_01	What? I didn’t know you could play cards from Wild in here!
VO_ICC10_Deathwhisper_Female_Lich_ValithriaDivineShield_01	Hands off the dragon already!
VO_ICC10_Deathwhisper_Female_Lich_ValithriaTaunt_01	As if I didn’t hate that dragon enough.
VO_ICC10_Deathwhisper_Female_Lich_ValithriaWindfury_01	Sickening.
VO_ICC10_Deathwhisper_Female_Lich_ValithriaBlessedChampion_01	Lay your hands elsewhere, Paladin!
VO_ICCA10_001_Female_GreenDragon_Start_01	Help me, champion! I must not... give in.
VO_ICCA10_001_Female_GreenDragon_Healed_01	I am… renewed! 

VO_ICC08_LichKing_Male_Human_Intro_01	Your suffering will be legendary. Your rank will not.
VO_ICC08_LichKing_Male_Human_Intro_02	In the end, all will serve me.
VO_ICC08_LichKing_Male_Human_Intro_03	You call that wretched pile of cards a deck?
VO_ICC08_LichKing_Male_Human_Intro_04	I am the beginning and the end – I AM THE NEW META.
VO_ICC08_LichKing_Male_Human_Intro_06	You think I’ll have mercy on the likes of you?
VO_ICC08_LichKing_Male_Human_Intro_07	Is that your deck? It looks like a plea for help.
VO_ICC08_LichKing_Male_Human_Intro_08	Your anguished cries will be a testament to my legend-level play.
VO_ICC08_LichKing_Male_Human_Intro_09	Is it truly righteousness that\ndrives you? I wonder…

VO_ICC08_LichKing_Male_Human_Warrior_01	Warrior. You will make a marvelous Death Knight once I have broken you.
VO_ICC08_LichKing_Male_Human_Shaman_01	Your minions cower in terror before me, Shaman!
VO_ICC08_LichKing_Male_Human_Rogue_01	Come out of the shadows, rogue. Where would you be without your tricks?
VO_ICC08_LichKing_Male_Human_Paladin_01	The Light won't protect you here, paladin. Nothing will protect you...
VO_ICC08_LichKing_Male_Human_Hunter_01	Lonely hunter. Strip away your little friends and what is left to oppose me, hm?
VO_ICC08_LichKing_Male_Human_GenericStart_03	I will dismantle your deck, and then… YOUR SOUL.
VO_ICC08_LichKing_Male_Human_Warlock_01	Warlock, set aside your pitiful hand. The terrors you command will soon serve ME.
VO_ICC08_LichKing_Male_Human_Mage_01	Mage! I alone, hold sway over the bitter chill of death! 
VO_ICC08_LichKing_Male_Human_Priest_01	Silence, Priest! The Light will be deaf to your cries for mercy.
VO_ICC08_LichKing_Male_Human_EndOfTurn4_01	No card can forestall my inevitable triumph.
VO_ICC08_LichKing_Male_Human_Turn6_01	That was your most pathetic turn. And you’ve had some bad ones.
VO_ICC08_LichKing_Male_Human_Turn6_03	You play cards the way my Father ran his kingdom. Weakly. 
VO_ICC08_LichKing_Male_Human_Turn6_04	How do you shuffle those cards without feeling sorry for yourself?
VO_ICC08_LichKing_Male_Human_Turn6_05	Each card you play brings you closer to oblivion.
VO_ICC08_LichKing_Male_Human_Turn6_06	Your demise is inevitable, and no emote can express your shame.
VO_ICC08_LichKing_Male_Human_Turn6_07	Who built that deck for you? 
VO_ICC08_LichKing_Male_Human_Turn6_08	Did they think you were fighting Hogger?
VO_ICC08_LichKing_Male_Human_Frostmourne_07	Behold the power of Frostmourne.
VO_ICC08_LichKing_Male_Human_Frostmourne_01	Frostmourne Hungers…
VO_ICC08_LichKing_Male_Human_Frostmourne_02	Frostmourne Hungers… Did you want anything?
VO_ICC08_LichKing_Male_Human_PhaseTransition_02	Did someone nerf my weapon? 
VO_ICC08_LichKing_Male_Human_Phase03_01	Face now your tragic end.
VO_ICC08_LichKing_Male_Human_Wounded_01	Hope wanes…
