TAG	TEXT	COMMENT	AUDIOFILE
VO_MechaJar_Male_Demon_LowCards_01	MY DECK APPROACHES ITS END.
VO_MechaJar_Male_Demon_NoCards_01	MY CARDS ARE DEPLETED.
VO_MechaJar_Male_Demon_ERROR_NEED_WEAPON_01	I HAVE NO WEAPON.
VO_MechaJar_Male_Demon_ERROR_NEED_MANA_01	I NEED MANA.
VO_MechaJar_Male_Demon_ERROR_MINION_ATTACKED_01	THAT MINION ALREADY ATTACKED.
VO_MechaJar_Male_Demon_ERROR_I_ATTACKED_01	I HAVE ALREADY ATTACKED.
VO_MechaJar_Male_Demon_ERROR_SUMMON_SICKNESS_01	THAT MINION NEEDS A TURN TO GET READY.
VO_MechaJar_Male_Demon_ERROR_HAND_FULL_01	MY HAND IS FULL.
VO_MechaJar_Male_Demon_ERROR_FULL_MINIONS_01	MY BOARD IS FULL.
VO_MechaJar_Male_Demon_ERROR_STEALTH_01	THAT PATEHTIC MINION IS HIDING.
VO_MechaJar_Male_Demon_ERROR_TARGET_01	I CANNOT TARGET THAT.
VO_MechaJar_Male_Demon_ERROR_TAUNT_01	A TAUNT MINION IS IN THE WAY.
VO_MechaJar_Male_Demon_ERROR_PLAY_01	I CANNOT PLAY THAT CARD.
VO_MechaJar_Male_Demon_ERROR_GENERIC_01	THAT CANNOT BE DONE.
VO_MechaJar_Male_Demon_FIRE_FESTIVAL_01	Happy Fire Festival. ALL WILL PERISH IN FLAME.
VO_MechaJar_Male_Demon_PIRATE_DAY_01	Yo ho REPEAT yo ho PIRATE LIFE ENGAGED.
VO_MechaJar_Male_Demon_TRIGGER_RENOUCEDARKNESS_01	DARKNESS DELETED!
VO_MechaJar_Male_Demon_TRIGGER_DOOM_01	BOOMSDAY!
VO_INNKEEPER_Male_Dwarf_HERONAME_MECHAJAR_03	Mecha-Jaraxxus!

# BOT_238 is Dr. Boom, Mad Genius (Warrior)
VO_BOT_238_Male_Goblin_Greetings_02	Here comes the BOOM!
VO_BOT_238_Male_Goblin_Well_Played_02	You. You’re good.
VO_BOT_238_Male_Goblin_Oops_01	Huh. Failure IS an option.
VO_BOT_238_Male_Goblin_Threaten_01	Don’t make me push buttons!
VO_BOT_238_Male_Goblin_Thanks_01	Thanks! I’ll destroy you last.
VO_BOT_238_Male_Goblin_Concede_01	I give up. SELF DESTRUCT!
VO_BOT_238_Male_Goblin_Time_03	Oh, I love that fuse-thing.
VO_BOT_238_Male_Goblin_Thinking_01	Okay then…
VO_BOT_238_Male_Goblin_Thinking_02	This would be a good time for a master plan…
VO_BOT_238_Male_Goblin_Thinking_03	Hmmmmm…
VO_BOT_238_Male_Goblin_LowCards_01	I'm almost outta cards…
VO_BOT_238_Male_Goblin_NoCards_01	That's it! Outta cards!
VO_BOT_238_Male_Goblin_WOW_01	NICE!
VO_BOT_238_Male_Goblin_HAPPY_HALLOWEEN_01	Boo! Haha! Happy Hallow's End. 

VO_AnnoyO_Male_Mech_Attack_01	HELLO!
VO_AnnoyO_Male_Mech_Death_01	He... lloooo...
VO_AnnoyO_Male_Mech_Concede_02	Hello...
VO_AnnoyO_Male_Mech_FIRE_FESTIVAL_01	Hello? Hello! HELLO!
VO_AnnoyO_Male_Mech_GG_01	Hello!
VO_AnnoyO_Male_Mech_Greetings_03	Hello! Hello! Hello!
VO_AnnoyO_Male_Mech_HAPPY_HALLOWEEN_01	Hallow! Hallow! Hallow!
VO_AnnoyO_Male_Mech_HAPPY_NEW_YEAR_01	Hello. Hello. HELLO!
VO_AnnoyO_Male_Mech_LowCards_01	Hello?!
VO_AnnoyO_Male_Mech_HAPPY_NEW_YEAR_LUNAR_01	Hello! Hello! HELLO!
VO_AnnoyO_Male_Mech_MIRROR_GREETINGS_02	Hello! Hello! Hello!
VO_AnnoyO_Male_Mech_MIRROR_START_01	Hello? Hello! HELLOOO!
VO_AnnoyO_Male_Mech_HAPPY_NOBLEGARDEN_01	Helllooo!
VO_AnnoyO_Male_Mech_NoCards_01	Hellooo!!
VO_AnnoyO_Male_Mech_Oops_01	Hellloooo.
VO_AnnoyO_Male_Mech_Picked_01	Hello. Hello! Hello!
VO_AnnoyO_Male_Mech_PIRATE_DAY_02	Ahoy! Ahoy! Ahoy!
VO_AnnoyO_Male_Mech_Sorry_01	Hello...
VO_AnnoyO_Male_Mech_Start_01	Hello! Hello! Hello!
VO_AnnoyO_Male_Mech_Thanks_01	Hello!
VO_AnnoyO_Male_Mech_Thinking_02	Hello? Hellloooo!
VO_AnnoyO_Male_Mech_Thinking_03	He... llooo?
VO_AnnoyO_Male_Mech_Thinking_07	Hello. Hello. Hello?
VO_AnnoyO_Male_Mech_Threaten_01	Hello!
VO_AnnoyO_Male_Mech_Time_01	Hello. Hello! HELLO!
VO_AnnoyO_Male_Mech_Well_Played_01	Hellloooo!
VO_AnnoyO_Male_Mech_HAPPY_HOLIDAYS_01	Hello-o-o!	
VO_AnnoyO_Male_Mech_WOW_01	Helloooooo!
VO_AnnoyO_Male_Mech_ERROR_FULL_MINIONS_01	Hello!
VO_AnnoyO_Male_Mech_ERROR_SUMMON_SICKNESS_01	Hello? Hello! Hello.
VO_AnnoyO_Male_Mech_ERROR_GENERIC_04	Hello.
VO_AnnoyO_Male_Mech_ERROR_HAND_FULL_02	HELLO!!!
VO_AnnoyO_Male_Mech_ERROR_I_ATTACKED_02	He... Hello.
VO_AnnoyO_Male_Mech_ERROR_MINION_ATTACKED_01	Hello! Hello.
VO_AnnoyO_Male_Mech_ERROR_NEED_MANA_01	Hello! Hello.
VO_AnnoyO_Male_Mech_ERROR_NEED_WEAPON_01	Hello.
VO_AnnoyO_Male_Mech_ERROR_PLAY_01	Hello!
VO_AnnoyO_Male_Mech_ERROR_STEALTH_01	Hellloooo...
VO_AnnoyO_Male_Mech_ERROR_TARGET_01	Hello.
VO_AnnoyO_Male_Mech_ERROR_TAUNT_01	Hello!

# HERO_02b is King Rastakhan (Shaman)
VO_HERO_02b_Male_Troll_Greetings_01	Welcome! You may bow before me.
VO_HERO_02b_Male_Troll_MIRROR_GREETINGS_01	Do not throw off my groove.
VO_HERO_02b_Male_Troll_Well_Played_01	Most impressive.
VO_HERO_02b_Male_Troll_Oops_02	Dese things happen.
VO_HERO_02b_Male_Troll_Threaten_04	Tremble before me!
VO_HERO_02b_Male_Troll_Thanks_01	I thank you.
VO_HERO_02b_Male_Troll_Sorry_01	I am sorry.
VO_HERO_02b_Male_Troll_Concede_01	You fight well. I am finished here!
VO_HERO_02b_Male_Troll_Picked_01	It is good to be de king.
VO_HERO_02b_Male_Troll_Start_02	You stand before King Rastakhan!
VO_HERO_02b_Male_Troll_MIRROR_START_01	And soon, one of us will kneel.
VO_HERO_02b_Male_Troll_Time_01	I will not be rushed!
VO_HERO_02b_Male_Troll_Thinking_05	Ah... Hmmm.
VO_HERO_02b_Male_Troll_Thinking_11	For my glory...
VO_HERO_02b_Male_Troll_Thinking_15	De Loa speak to me...
VO_HERO_02b_Male_Troll_HAPPY_HALLOWEEN_01	Heh, heh, heh. It is Hallow’s End.
VO_HERO_02b_Male_Troll_HAPPY_HOLIDAYS_01	Holiday wishes to you.
VO_HERO_02b_Male_Troll_HAPPY_NEW_YEAR_01	My all prosper in de New Year.
VO_HERO_02b_Male_Troll_HAPPY_NEW_YEAR_LUNAR_01	May all prosper in de New Year.
VO_HERO_02b_Male_Troll_WOW_01	How can\ndis be?
VO_HERO_02b_Male_Troll_HAPPY_NOBLEGARDEN_01	For de last time... There are no eggs in my hat!
VO_HERO_02b_Male_Troll_LowCards_01	I am running out of cards!
VO_HERO_02b_Male_Troll_NoCards_01	I am out\nof cards!
VO_HERO_02b_Male_Troll_ERROR_NEED_WEAPON_01	I need a weapon.
VO_HERO_02b_Male_Troll_ERROR_NEED_MANA_01	I need mana.
VO_HERO_02b_Male_Troll_ERROR_MINION_ATTACKED_01	Dat minion already attacked.
VO_HERO_02b_Male_Troll_ERROR_I_ATTACKED_02	I already attacked.
VO_HERO_02b_Male_Troll_ERROR_SUMMON_SICKNESS_01	Give dat one time to get ready.
VO_HERO_02b_Male_Troll_ERROR_HAND_FULL_01	My hand is full!
VO_HERO_02b_Male_Troll_ERROR_FULL_MINIONS_02	I have too many minions.
VO_HERO_02b_Male_Troll_ERROR_STEALTH_01	Dat one hides from me!
VO_HERO_02b_Male_Troll_ERROR_TARGET_01	I need a target.
VO_HERO_02b_Male_Troll_ERROR_TAUNT_02	I must attack the minion with Taunt.
VO_HERO_02b_Male_Troll_ERROR_PLAY_01	I cannot do that.
VO_HERO_02b_Male_Troll_ERROR_GENERIC_02	No, dat will not happen.
VO_HERO_02b_Male_Troll_FIRE_FESTIVAL_01	De Fire Festival is HERE!
VO_HERO_02b_Male_Troll_PIRATE_DAY_01	When de king approves, it is called...\nPrivateering.
VO_INNKEEPER_Male_Dwarf_HERONAME_RASTAKHAN_01	Rastakhan!
VO_INNKEEPER_Male_Dwarf_HERONAME_RASTAKHAN_02	Rastakhan!

# TRL_065 is Zul'jin (Hunter)
VO_TRLA_204h_Male_Troll_Greetings_01	Ah, look who it is!
VO_TRLA_204h_Male_Troll_Well_Played_02	That was good.
VO_TRLA_204h_Male_Troll_Oops_01	Dat be a mistake.
VO_TRLA_204h_Male_Troll_Threaten_01	I gonna... AXE you a question!
VO_TRLA_204h_Male_Troll_Thanks_01	You be too kind.
VO_TRLA_204h_Male_Troll_Concede_03	You win... but I never forget, never forgive!
VO_TRLA_204h_Male_Troll_Time_01	I gotta hurry!
VO_TRLA_204h_Male_Troll_Thinking_03	Hmmm… 
VO_TRLA_204h_Male_Troll_Thinking_09	What I gonna do wit’ you? 
VO_TRLA_204h_Male_Troll_Thinking_10	Dis gonna hurt… 
VO_TRLA_204h_Male_Troll_LowCards_01	Imma need more cards...
VO_TRLA_204h_Male_Troll_NoCards_01	I'm all outta cards!
VO_TRLA_204h_Male_Troll_WOW_01	By de loa of my people!
VO_TRLA_204h_Male_Troll_Mirror_Greetings_01	It's you. Get your eye checked.

# HERO_09b is Madame Lazul (Priest)
VO_HERO_09b_Female_Troll_Greetings_01	Welcome! Care to hear ya fortune?		
VO_HERO_09b_Female_Troll_MIRROR_GREETINGS_02	I knew you would say dat.
VO_HERO_09b_Female_Troll_Well_Played_01	Yes, yes. Well played!
VO_HERO_09b_Female_Troll_Oops_01	Oops, dat will be a story to tell.
VO_HERO_09b_Female_Troll_Threaten_03	Your fate is sealed!
VO_HERO_09b_Female_Troll_Thanks_01	Thank you.
VO_HERO_09b_Female_Troll_Sorry_01	I am sorry.
VO_HERO_09b_Female_Troll_Concede_01	You win. It was your destiny.
VO_HERO_09b_Female_Troll_Picked_02	Let's cause some trouble, mn?
VO_HERO_09b_Female_Troll_Start_02	I foresaw dis encounter...
VO_HERO_09b_Female_Troll_MIRROR_START_01	Then you know how dis ends...
VO_HERO_09b_Female_Troll_Time_02	De end is near.
VO_HERO_09b_Female_Troll_Thinking_12	...what must I do...?
VO_HERO_09b_Female_Troll_Thinking_11	What do de cards say?
VO_HERO_09b_Female_Troll_Thinking_06	Hmmm...
VO_HERO_09b_Female_Troll_HAPPY_HALLOWEEN_01	Ahhh, Hallow's End.
VO_HERO_09b_Female_Troll_HAPPY_HOLIDAYS_01	Happy holidays.
VO_HERO_09b_Female_Troll_HAPPY_NEW_YEAR_01	A new year begins...
VO_HERO_09b_Female_Troll_HAPPY_NEW_YEAR_LUNAR_01	A new year begins...
VO_HERO_09b_Female_Troll_WOW_01	By de Old Gods!
VO_HERO_09b_Female_Troll_HAPPY_NOBLEGARDEN_01	Happy Noblegarden! 
VO_HERO_09b_Female_Troll_LowCards_02	I am low on cards.
VO_HERO_09b_Female_Troll_NoCards_02	I am out of cards!
VO_HERO_09b_Female_Troll_ERROR_NEED_WEAPON_01	I need a weapon.
VO_HERO_09b_Female_Troll_ERROR_NEED_MANA_02	I need mana!
VO_HERO_09b_Female_Troll_ERROR_MINION_ATTACKED_01	Dat minion already attacked.
VO_HERO_09b_Female_Troll_ERROR_I_ATTACKED_01	I already attacked.
VO_HERO_09b_Female_Troll_ERROR_SUMMON_SICKNESS_01	Dat one needs time ta get ready.
VO_HERO_09b_Female_Troll_ERROR_HAND_FULL_01	My hand is full!
VO_HERO_09b_Female_Troll_ERROR_FULL_MINIONS_02	My board is already full!
VO_HERO_09b_Female_Troll_ERROR_STEALTH_01	Ahhh, dat one is stealthy.
VO_HERO_09b_Female_Troll_ERROR_TARGET_01	I need a target.
VO_HERO_09b_Female_Troll_ERROR_TAUNT_01	I must deal with dat minion who has Taunt.
VO_HERO_09b_Female_Troll_ERROR_PLAY_01	I cannot play dat.
VO_HERO_09b_Female_Troll_ERROR_GENERIC_02	Dat is impossible.
VO_HERO_09b_Female_Troll_FIRE_FESTIVAL_01	De Fire Festival is here!
VO_HERO_09b_Female_Troll_PIRATE_DAY_01	Yo, ho, ho! 
VO_INNKEEPER_Male_Dwarf_HERONAME_LAZUL_01	Lazul!
VO_INNKEEPER_Male_Dwarf_HERONAME_LAZUL_02	Lazul!

# HERO_02c is The Thunder King (Shaman)
VO__Male_Mogu_Greetings_01	Gaze upon my might.
VO__Male_Mogu_MIRROR_GREETINGS_01	I have seen it before.
VO__Male_Mogu_Well_Played_01	Your thirst for victory is formidable.
VO__Male_Mogu_Oops_01	A wandering mind, perhaps?
VO__Male_Mogu_Threaten_03	Kneel before me!
VO__Male_Mogu_Thanks_01	You serve well.
VO__Male_Mogu_Sorry_01	I have made a misjudgment.
VO__Male_Mogu_Concede_01	Victory is yours. This time.
VO__Male_Mogu_Picked_01	My power cannot be contained!
VO__Male_Mogu_Start_01	I am the slayer of kings and gods!
VO__Male_Mogu_MIRROR_START_01	Then you are worthy of my attention.
VO__Male_Mogu_Time_01	Act swiftly!
VO__Male_Mogu_Thinking_01	Hm...
VO__Male_Mogu_Thinking_03	Perplexing...
VO__Male_Mogu_Thinking_02	I must ponder...
VO__Male_Mogu_HAPPY_HALLOWEEN_01	Distract yourself with candy and costumes. I will plot.
VO__Male_Mogu_HAPPY_HOLIDAYS_01	Relish this holiday and uphold tradition.
VO__Male_Mogu_HAPPY_NEW_YEAR_01	Happy New Year!
VO__Male_Mogu_HAPPY_NEW_YEAR_LUNAR_01	Happy New Year!
VO__Male_Mogu_WOW_01	You surprise me. How unusual.
VO__Male_Mogu_HAPPY_NOBLEGARDEN_01	Do not let the beauty of spring soften your will to conquer.
VO__Male_Mogu_LowCards_01	I am low on cards.
VO__Male_Mogu_NoCards_01	I have no cards.
VO__Male_Mogu_ERROR_NEED_WEAPON_01	Give me a weapon!
VO__Male_Mogu_ERROR_NEED_MANA_02	I desire more mana.
VO__Male_Mogu_ERROR_MINION_ATTACKED_02	That minion already attacked.
VO__Male_Mogu_ERROR_I_ATTACKED_01	Thunder peals but once.
VO__Male_Mogu_ERROR_SUMMON_SICKNESS_01	It cannot do battle yet.
VO__Male_Mogu_ERROR_HAND_FULL_02	I already bear too many cards.
VO__Male_Mogu_ERROR_FULL_MINIONS_02	I cannot recruit more.
VO__Male_Mogu_ERROR_STEALTH_01	That one hides... for now.
VO__Male_Mogu_ERROR_TARGET_01	I need a target!
VO__Male_Mogu_ERROR_TAUNT_01	Someone taunts the Thunder King!
VO__Male_Mogu_ERROR_PLAY_02	I cannot play that.
VO__Male_Mogu_ERROR_GENERIC_02	That is impossible.
VO__Male_Mogu_FIRE_FESTIVAL_01	Honor the fire and the lightning it brings forth!
VO__Male_Mogu_PIRATE_DAY_01	Pirates may plunder so long as spoils go to the king.
VO_INNKEEPER_Male_Dwarf_Heroname_ThunderKing_01	The Thunder King!

# HERO_06b is Elise Starseeker (Druid)
VO__Female_Night Elf_Greetings_01	Why hello there.
VO__Female_Night Elf_MIRROR_GREETINGS_01	What shall we study today?
VO__Female_Night Elf_Well_Played_01	You have legendary skill, my friend!
VO__Female_Night Elf_Oops_01	This is a... teaching moment.
VO__Female_Night Elf_Threaten_03	I will teach you a lesson.
VO__Female_Night Elf_Thanks_02	I am so grateful for that!
VO__Female_Night Elf_Sorry_01	Allow me to apologize!
VO__Female_Night Elf_Concede_01	Victory is yours!
VO__Female_Night Elf_Picked_01	I am a student of the forest and a teacher to many.
VO__Female_Night Elf_Start_01	Class is in session!
VO__Female_Night Elf_MIRROR_START_01	Perhaps archaeology could be our subject?
VO__Female_Night Elf_Time_01	The sands of time run low.
VO__Female_Night Elf_Thinking_01	Hm...
VO__Female_Night Elf_Thinking_04	So many contradictions...
VO__Female_Night Elf_Thinking_03	How curious...
VO__Female_Night Elf_HAPPY_HALLOWEEN_01	The origins of Hallow's End are just terrifying!
VO__Female_Night Elf_HAPPY_HOLIDAYS_01	Have you been good for Greatfather Winter?
VO__Female_Night Elf_HAPPY_NEW_YEAR_01	Happy New Year!
VO__Female_Night Elf_HAPPY_NEW_YEAR_LUNAR_01	Happy New Year!
VO__Female_Night Elf_WOW_01	I feel fortunate to have witnessed this.
VO__Female_Night Elf_HAPPY_NOBLEGARDEN_01	Ah, I do so love Noblegarden!
VO__Female_Night Elf_LowCards_01	My cards are low? How strange.
VO__Female_Night Elf_NoCards_01	Oh no... my trove of cards is gone.
VO__Female_Night Elf_ERROR_NEED_WEAPON_01	Kindly equip a weapon first.
VO__Female_Night Elf_ERROR_NEED_MANA_02	Not enough mana.
VO__Female_Night Elf_ERROR_MINION_ATTACKED_01	That one is worn out.
VO__Female_Night Elf_ERROR_I_ATTACKED_01	I already attacked!
VO__Female_Night Elf_ERROR_SUMMON_SICKNESS_01	It needs a quick nap.
VO__Female_Night Elf_ERROR_HAND_FULL_02	I cannot hold any more cards!
VO__Female_Night Elf_ERROR_FULL_MINIONS_01	I have all the minions I can manage.
VO__Female_Night Elf_ERROR_STEALTH_01	It is still in stealth.
VO__Female_Night Elf_ERROR_TARGET_01	That is outside my reach.
VO__Female_Night Elf_ERROR_TAUNT_01	Something with taunt is in the way.
VO__Female_Night Elf_ERROR_PLAY_01	I do not think so.
VO__Female_Night Elf_ERROR_GENERIC_01	Utterly impossible.
VO__Female_Night Elf_FIRE_FESTIVAL_01	Do be cautious when playing with fire today.
VO__Female_Night Elf_PIRATE_DAY_01	Cap'n StARRseeker at your service, matey!
VO_INNKEEPER_Male_Dwarf_HERONAME_ELISE_02	Elise!

# ULDA_Reno is Reno the Relicologist
VO_ULDA_Reno_Male_Human_Greetings_01	I tip my hat to you!
VO_ULDA_Reno_Male_Human_MIRROR_GREETINGS_01	...That's MY hat.
VO_ULDA_Reno_Male_Human_Well_Played_01	A brilliant maneuver!
VO_ULDA_Reno_Male_Human_Oops_02	Nobody saw that. I hope.
VO_ULDA_Reno_Male_Human_Threaten_02	We can do this the easy way… or MY way.
VO_ULDA_Reno_Male_Human_Thanks_01	Oh. Thank you.
VO_ULDA_Reno_Male_Human_Sorry_01	I should apologize for that.
VO_ULDA_Reno_Male_Human_Concede_01	Never give up! Run away.
VO_ULDA_Reno_Male_Human_Picked_02	Hand me my hat, Finley. I'm going in!
VO_ULDA_Reno_Male_Human_Start_01	We're gonna be rich! And save the world!
VO_ULDA_Reno_Male_Human_MIRROR_START_01	One out of two ain't bad.
VO_ULDA_Reno_Male_Human_Time_01	Gotta move fast here…
VO_ULDA_Reno_Male_Human_Thinking_01	Hmmm…
VO_ULDA_Reno_Male_Human_Thinking_02	This ain't pretty…
VO_ULDA_Reno_Male_Human_Thinking_03	It's so crazy… it just might work…
VO_ULDA_Reno_Male_Human_Thinking_04	You've been in tighter scrapes, Reno…
VO_ULDA_Reno_Male_Human_HAPPY_BIRTHDAY_02	Hey it's your birthday! Wish for one of everything!
VO_ULDA_Reno_Male_Human_HAPPY_HALLOWEEN_01	Hallow's End gives me the creeps.
VO_ULDA_Reno_Male_Human_HAPPY_HOLIDAYS_01	Happy holidays!
VO_ULDA_Reno_Male_Human_HAPPY_NEW_YEAR_01	Happy New Year!
VO_ULDA_Reno_Male_Human_HAPPY_NEW_YEAR_LUNAR_01	Happy New Year!
VO_ULDA_Reno_Male_Human_WOW_01	Sweet mother of murlocs!
VO_ULDA_Reno_Male_Human_HAPPY_NOBLEGARDEN_01	It's Noblegarden. Hand over the basket!
VO_ULDA_Reno_Male_Human_HAPPY_BREWFEST_01	Brewfest! This is a holiday I can get behind. 
VO_ULDA_Reno_Male_Human_Attack_01	<Attack exertion>
VO_ULDA_Reno_Male_Human_Death_01	<Death>
VO_ULDA_Reno_Male_Human_LowCards_01	Gettin' a little light on cards here…
VO_ULDA_Reno_Male_Human_NoCards_01	I'm out!
VO_ULDA_Reno_Male_Human_ERROR_NEED_WEAPON_01	I need a weapon.
VO_ULDA_Reno_Male_Human_ERROR_NEED_MANA_01	I need mana!
VO_ULDA_Reno_Male_Human_ERROR_MINION_ATTACKED_01	That minion already attacked.
VO_ULDA_Reno_Male_Human_ERROR_I_ATTACKED_02	I gotta catch my breath!
VO_ULDA_Reno_Male_Human_ERROR_SUMMON_SICKNESS_01	That one needs a turn to get ready.
VO_ULDA_Reno_Male_Human_ERROR_HAND_FULL_02	What do I do with all these cards!?
VO_ULDA_Reno_Male_Human_ERROR_FULL_MINIONS_01	There's not enough room.
VO_ULDA_Reno_Male_Human_ERROR_STEALTH_02	That one's hiding. Little sneak.
VO_ULDA_Reno_Male_Human_ERROR_TARGET_01	I need a target!
VO_ULDA_Reno_Male_Human_ERROR_TAUNT_01	A minion with Taunt is in the way.
VO_ULDA_Reno_Male_Human_ERROR_PLAY_01	I can't play that. 
VO_ULDA_Reno_Male_Human_ERROR_GENERIC_02	If I could… I would.
VO_ULDA_Reno_Male_Human_KISS_01	<Kissing noise>
VO_ULDA_Reno_Male_Human_PIRATE_DAY_01	Aye, that's CAP'N JACKSON to ya, bucko. Hoho, too good.

# ULDA_Elise is Elise the Enlightened
VO_ULDA_Elise_Female_NightElf_Greetings_01	I am Elise Starseeker, and you will not get away with this!
VO_ULDA_Elise_Female_NightElf_MIRROR_GREETINGS_01	Really now? There is little you could do to surprise me. 
VO_ULDA_Elise_Female_NightElf_Well_Played_01	This battle will live on in the annals of history.
VO_ULDA_Elise_Female_NightElf_Oops_01	A mistake.
VO_ULDA_Elise_Female_NightElf_Threaten_01	I warn you. I have studied for this fight.
VO_ULDA_Elise_Female_NightElf_Thanks_02	I am so grateful for that!
VO_ULDA_Elise_Female_NightElf_Sorry_01	Allow me to apologize.
VO_ULDA_Elise_Female_NightElf_Concede_02	It would be wise to… retreat!
VO_ULDA_Elise_Female_NightElf_Picked_01	Time to get out into the field.
VO_ULDA_Elise_Female_NightElf_Start_02	The League of Explorers cannot fail!
VO_ULDA_Elise_Female_NightElf_MIRROR_START_01	Apparently I am my own worst enemy.
VO_ULDA_Elise_Female_NightElf_Time_01	Time grows short. 
VO_ULDA_Elise_Female_NightElf_Thinking_01	I must not fail…
VO_ULDA_Elise_Female_NightElf_Thinking_02	The stakes are high…
VO_ULDA_Elise_Female_NightElf_Thinking_03	Hm…
VO_ULDA_Elise_Female_NightElf_Thinking_04	How curious…
VO_ULDA_Elise_Female_NightElf_HAPPY_BIRTHDAY_01	Wishing you a day worth treasuring.
VO_ULDA_Elise_Female_NightElf_HAPPY_HALLOWEEN_01	The origins of Hallow's End are just terrifying!
VO_ULDA_Elise_Female_NightElf_HAPPY_HOLIDAYS_01	Have you been good for Greatfather Winter?
VO_ULDA_Elise_Female_NightElf_HAPPY_NEW_YEAR_01	Happy New Year!
VO_ULDA_Elise_Female_NightElf_HAPPY_NEW_YEAR_LUNAR_01	Happy New Year!
VO_ULDA_Elise_Female_NightElf_WOW_01	Incredible.
VO_ULDA_Elise_Female_NightElf_HAPPY_NOBLEGARDEN_01	Ah, I do so love Noblegarden!
VO_ULDA_Elise_Female_NightElf_Death_02	Not like this…
VO_ULDA_Elise_Female_NightElf_LowCards_01	I am low on cards.
VO_ULDA_Elise_Female_NightElf_NoCards_01	My cards are gone!
VO_ULDA_Elise_Female_NightElf_ERROR_NEED_WEAPON_01	Kindly equip a weapon first.
VO_ULDA_Elise_Female_NightElf_ERROR_NEED_MANA_01	Not enough mana.
VO_ULDA_Elise_Female_NightElf_ERROR_MINION_ATTACKED_01	That one is worn out. 
VO_ULDA_Elise_Female_NightElf_ERROR_I_ATTACKED_01	I already attacked.
VO_ULDA_Elise_Female_NightElf_ERROR_SUMMON_SICKNESS_01	It needs a quick nap.
VO_ULDA_Elise_Female_NightElf_ERROR_HAND_FULL_01	I cannot hold any more cards!
VO_ULDA_Elise_Female_NightElf_ERROR_FULL_MINIONS_01	I have all the minions I can manage.
VO_ULDA_Elise_Female_NightElf_ERROR_STEALTH_01	It is still in stealth.
VO_ULDA_Elise_Female_NightElf_ERROR_TARGET_01	That is outside my reach.
VO_ULDA_Elise_Female_NightElf_ERROR_TAUNT_01	Something with Taunt is in the way.
VO_ULDA_Elise_Female_NightElf_ERROR_PLAY_01	I do not think so.
VO_ULDA_Elise_Female_NightElf_ERROR_GENERIC_01	Utterly impossible.
VO_ULDA_Elise_Female_NightElf_PIRATE_DAY_01	Cap'n StARRseeker at your service, matey!

# ULDA_Brann is Dinotamer Brann
VO_ULDA_Brann_Male_Dwarf_Greetings_01	Aye, hello!
VO_ULDA_Brann_Male_Dwarf_MIRROR_GREETINGS_01	Back at'cha, friend.
VO_ULDA_Brann_Male_Dwarf_Well_Played_01	Oh, THAT'S how it's done!
VO_ULDA_Brann_Male_Dwarf_Oops_02	No one has to know about that mistake.
VO_ULDA_Brann_Male_Dwarf_Threaten_02	Ye won't be able ta stop me!
VO_ULDA_Brann_Male_Dwarf_Thanks_02	Thanks fer that!
VO_ULDA_Brann_Male_Dwarf_Sorry_01	Och… Sorry.
VO_ULDA_Brann_Male_Dwarf_Concede_01	The others will avenge me!
VO_ULDA_Brann_Male_Dwarf_Picked_01	The answers are here. I can feel it!
VO_ULDA_Brann_Male_Dwarf_Start_01	I gotcha cornered now.
VO_ULDA_Brann_Male_Dwarf_MIRROR_START_01	Someone doubled my battlecry!
VO_ULDA_Brann_Male_Dwarf_Time_01	Just a little time-pressure.
VO_ULDA_Brann_Male_Dwarf_Thinking_01	Hmm…
VO_ULDA_Brann_Male_Dwarf_Thinking_02	…maybe it's a trap…
VO_ULDA_Brann_Male_Dwarf_Thinking_03	…think, Brann, think…
VO_ULDA_Brann_Male_Dwarf_Thinking_04	…if I play this right…
VO_ULDA_Brann_Male_Dwarf_Thinking_05	…We are the… expolorer's league…
VO_ULDA_Brann_Male_Dwarf_Thinking_06	…and we're in need… of explorers…
VO_ULDA_Brann_Male_Dwarf_HAPPY_BIRTHDAY_01	Happy birthday!
VO_ULDA_Brann_Male_Dwarf_HAPPY_HALLOWEEN_01	Watch yerself - it's Hallow's End!
VO_ULDA_Brann_Male_Dwarf_HAPPY_HOLIDAYS_01	Happy holidays!
VO_ULDA_Brann_Male_Dwarf_HAPPY_NEW_YEAR_01	Happy New Year!
VO_ULDA_Brann_Male_Dwarf_HAPPY_NEW_YEAR_LUNAR_01	Happy New Year!
VO_ULDA_Brann_Male_Dwarf_HAPPY_NOBLEGARDEN_01	These Noblegarden eggs hold no secrets from me.
VO_ULDA_Brann_Male_Dwarf_HAPPY_BREWFEST_01	Ah, brewfest! The frothiest of holidays!
VO_ULDA_Brann_Male_Dwarf_Attack_02	You're history!
VO_ULDA_Brann_Male_Dwarf_Death_02	It was in… my grasp…
VO_ULDA_Brann_Male_Dwarf_LowCards_01	I need to find some cards.
VO_ULDA_Brann_Male_Dwarf_NoCards_01	I'm all outta cards!
VO_ULDA_Brann_Male_Dwarf_ERROR_NEED_WEAPON_01	I need a weapon.
VO_ULDA_Brann_Male_Dwarf_ERROR_NEED_MANA_02	I'm gonna need more mana for that. 
VO_ULDA_Brann_Male_Dwarf_ERROR_MINION_ATTACKED_01	That minion already attacked.
